Time,Open,High,Low,Close,Adj Close,Volume
1/20/2015,0.015947,0.016114,0.01585,0.016112,0.016112,1029700
1/21/2015,0.016108,0.016717,0.016108,0.016653,0.016653,1141990
1/22/2015,0.0167,0.017042,0.016671,0.01701,0.01701,1105630
1/23/2015,0.017013,0.017013,0.016694,0.016734,0.016734,1080800
1/24/2015,0.01672,0.016868,0.016598,0.016736,0.016736,945649
1/25/2015,0.016703,0.016918,0.016393,0.016578,0.016578,892182
1/26/2015,0.016586,0.017808,0.015831,0.016019,0.016019,3079280
1/27/2015,0.016007,0.016065,0.015461,0.015841,0.015841,1316000
1/28/2015,0.015836,0.015932,0.014918,0.01497,0.01497,1380280
1/29/2015,0.014966,0.014988,0.014538,0.014706,0.014706,1097200
1/30/2015,0.014691,0.014815,0.014438,0.014443,0.014443,807399
1/31/2015,0.014441,0.01464,0.014271,0.014298,0.014298,557619
2/1/2015,0.014286,0.014331,0.014088,0.014139,0.014139,852106
2/2/2015,0.014137,0.014199,0.013534,0.01367,0.01367,1482760
2/3/2015,0.013658,0.013711,0.012983,0.013025,0.013025,1264170
2/4/2015,0.013027,0.013526,0.013027,0.013498,0.013498,625444
2/5/2015,0.013503,0.014473,0.013503,0.014466,0.014466,1221720
2/6/2015,0.014473,0.015494,0.014473,0.015185,0.015185,1790130
2/7/2015,0.015186,0.015193,0.014459,0.014577,0.014577,518284
2/8/2015,0.014576,0.014651,0.014398,0.014426,0.014426,446888
2/9/2015,0.01443,0.014433,0.013994,0.013994,0.013994,625357
2/10/2015,0.014003,0.014007,0.013627,0.013649,0.013649,850302
2/11/2015,0.013643,0.01378,0.013588,0.013776,0.013776,457627
2/12/2015,0.01378,0.014069,0.013774,0.014039,0.014039,542301
2/13/2015,0.014031,0.014661,0.014031,0.014566,0.014566,1005470
2/14/2015,0.014564,0.015029,0.014564,0.014956,0.014956,816442
2/15/2015,0.014941,0.015038,0.013566,0.013712,0.013712,1134340
2/16/2015,0.013745,0.013853,0.01358,0.01375,0.01375,391037
2/17/2015,0.013751,0.014048,0.013722,0.014031,0.014031,428236
2/18/2015,0.014028,0.014049,0.013719,0.013791,0.013791,384700
2/19/2015,0.013806,0.013851,0.013758,0.013758,0.013758,308654
2/20/2015,0.013741,0.013765,0.013481,0.013481,0.013481,1036780
2/21/2015,0.013462,0.013537,0.013244,0.013286,0.013286,314420
2/22/2015,0.013289,0.013376,0.01308,0.01313,0.01313,587911
2/23/2015,0.013124,0.013363,0.01311,0.013334,0.013334,439387
2/24/2015,0.013351,0.013424,0.013345,0.013396,0.013396,627475
2/25/2015,0.013403,0.013472,0.01339,0.013401,0.013401,502828
2/26/2015,0.013405,0.013414,0.013257,0.013299,0.013299,836544
2/27/2015,0.013294,0.013547,0.013287,0.01336,0.01336,910485
2/28/2015,0.013357,0.013368,0.012995,0.012998,0.012998,520080
3/1/2015,0.012992,0.012992,0.012142,0.012239,0.012239,1496970
3/2/2015,0.012233,0.012235,0.011931,0.012192,0.012192,1284250
3/3/2015,0.012191,0.012193,0.010593,0.010593,0.010593,3050010
3/4/2015,0.010222,0.010222,0.00976,0.010032,0.010032,2851890
3/5/2015,0.010056,0.011613,0.010056,0.011544,0.011544,3088530
3/6/2015,0.011552,0.011664,0.010856,0.010856,0.010856,978284
3/7/2015,0.010858,0.010858,0.010522,0.010535,0.010535,1230270
3/8/2015,0.010528,0.010528,0.009939,0.009961,0.009961,735996
3/9/2015,0.009963,0.010808,0.009963,0.010643,0.010643,2361390
3/10/2015,0.01064,0.010705,0.010077,0.010086,0.010086,1642070
3/11/2015,0.010087,0.010242,0.010043,0.010229,0.010229,755784
3/12/2015,0.010227,0.010367,0.010154,0.010359,0.010359,687546
3/13/2015,0.010352,0.010587,0.010333,0.010511,0.010511,701607
3/14/2015,0.010487,0.011098,0.010436,0.011088,0.011088,798070
3/15/2015,0.011095,0.011229,0.010817,0.010817,0.010817,407154
3/16/2015,0.010825,0.011047,0.010796,0.010968,0.010968,859896
3/17/2015,0.010966,0.011033,0.010901,0.010929,0.010929,805396
3/18/2015,0.010929,0.010962,0.010516,0.010575,0.010575,1632590
3/19/2015,0.010593,0.010636,0.010296,0.01048,0.01048,2771610
3/20/2015,0.01048,0.010579,0.010339,0.010446,0.010446,447184
3/21/2015,0.010445,0.010453,0.010162,0.010182,0.010182,394129
3/22/2015,0.010181,0.010246,0.010122,0.010196,0.010196,306080
3/23/2015,0.010198,0.010381,0.010098,0.010309,0.010309,670229
3/24/2015,0.010313,0.010344,0.009757,0.009757,0.009757,608763
3/25/2015,0.009764,0.009827,0.009115,0.009115,0.009115,1160540
3/26/2015,0.009115,0.009115,0.008736,0.008764,0.008764,609264
3/27/2015,0.008764,0.00896,0.008728,0.008895,0.008895,439537
3/28/2015,0.008888,0.008908,0.008751,0.008851,0.008851,186292
3/29/2015,0.008851,0.008859,0.008464,0.008498,0.008498,417819
3/30/2015,0.008499,0.008638,0.008448,0.008453,0.008453,977525
3/31/2015,0.008452,0.008455,0.007772,0.007772,0.007772,1359970
4/1/2015,0.007772,0.007772,0.007564,0.007668,0.007668,708058
4/2/2015,0.007666,0.007924,0.007665,0.007906,0.007906,373395
4/3/2015,0.007905,0.008722,0.007904,0.00872,0.00872,1010690
4/4/2015,0.008717,0.008967,0.008714,0.008844,0.008844,302715
4/5/2015,0.008847,0.008852,0.008716,0.008739,0.008739,225068
4/6/2015,0.008749,0.008839,0.008736,0.008786,0.008786,537916
4/7/2015,0.008775,0.00908,0.008774,0.009071,0.009071,1145350
4/8/2015,0.009067,0.009269,0.009062,0.009198,0.009198,940998
4/9/2015,0.009192,0.009204,0.00878,0.00878,0.00878,701874
4/10/2015,0.008776,0.008776,0.008503,0.008512,0.008512,494280
4/11/2015,0.008515,0.008517,0.008264,0.0083,0.0083,255991
4/12/2015,0.008299,0.008701,0.008271,0.00861,0.00861,199412
4/13/2015,0.008612,0.008623,0.008162,0.008194,0.008194,372548
4/14/2015,0.008193,0.008299,0.008139,0.008159,0.008159,636679
4/15/2015,0.00816,0.008163,0.007881,0.007949,0.007949,409098
4/16/2015,0.007955,0.008014,0.007943,0.00801,0.00801,246608
4/17/2015,0.008014,0.008064,0.008008,0.008025,0.008025,312038
4/18/2015,0.008042,0.008044,0.007898,0.0079,0.0079,184595
4/19/2015,0.007899,0.007916,0.007841,0.007846,0.007846,197022
4/20/2015,0.007841,0.007954,0.007835,0.007932,0.007932,710840
4/21/2015,0.007933,0.007975,0.007817,0.007968,0.007968,678946
4/22/2015,0.007975,0.008063,0.007954,0.008025,0.008025,704364
4/23/2015,0.008027,0.008046,0.008004,0.008019,0.008019,397132
4/24/2015,0.008018,0.008101,0.007935,0.008077,0.008077,446330
4/25/2015,0.00808,0.008292,0.008039,0.008291,0.008291,211934
4/26/2015,0.00829,0.008297,0.007684,0.00774,0.00774,493776
4/27/2015,0.007742,0.007846,0.007675,0.007765,0.007765,779357
4/28/2015,0.007764,0.007764,0.007607,0.00763,0.00763,569295
4/29/2015,0.007633,0.007863,0.00763,0.007863,0.007863,549981
4/30/2015,0.007857,0.008073,0.007853,0.008029,0.008029,595106
5/1/2015,0.008035,0.00808,0.008018,0.008018,0.008018,663959
5/2/2015,0.00802,0.008077,0.007978,0.008037,0.008037,107649
5/3/2015,0.008036,0.008115,0.008013,0.008055,0.008055,438453
5/4/2015,0.008057,0.00807,0.007997,0.008017,0.008017,262147
5/5/2015,0.008017,0.00802,0.00791,0.00791,0.00791,553536
5/6/2015,0.00792,0.00792,0.00777,0.007782,0.007782,475466
5/7/2015,0.007787,0.007791,0.007526,0.007529,0.007529,2231440
5/8/2015,0.007531,0.007531,0.00739,0.007491,0.007491,369669
5/9/2015,0.007492,0.007646,0.007477,0.007574,0.007574,179858
5/10/2015,0.007572,0.007572,0.007374,0.007382,0.007382,575429
5/11/2015,0.007379,0.007413,0.00736,0.00736,0.00736,456632
5/12/2015,0.007365,0.007371,0.007213,0.007213,0.007213,973166
5/13/2015,0.007209,0.007226,0.006857,0.006857,0.006857,897919
5/14/2015,0.006853,0.006853,0.006598,0.006602,0.006602,622577
5/15/2015,0.006603,0.006685,0.006563,0.006655,0.006655,243151
5/16/2015,0.006655,0.006667,0.006559,0.006588,0.006588,63602
5/17/2015,0.006586,0.006586,0.006329,0.006329,0.006329,350731
5/18/2015,0.006327,0.006329,0.005745,0.005748,0.005748,1185930
5/19/2015,0.005746,0.006539,0.005697,0.006539,0.006539,952584
5/20/2015,0.006537,0.006803,0.006537,0.006636,0.006636,465374
5/21/2015,0.006636,0.006658,0.006549,0.006573,0.006573,182022
5/22/2015,0.006573,0.006653,0.006552,0.006649,0.006649,314421
5/23/2015,0.006639,0.006823,0.006638,0.0068,0.0068,298160
5/24/2015,0.006798,0.006857,0.006762,0.006809,0.006809,149015
5/25/2015,0.006843,0.006951,0.006798,0.006925,0.006925,315919
5/26/2015,0.006928,0.006974,0.006764,0.006794,0.006794,503514
5/27/2015,0.006792,0.007019,0.006774,0.006937,0.006937,536465
5/28/2015,0.006941,0.007857,0.006921,0.007857,0.007857,1242990
5/29/2015,0.007837,0.009179,0.007813,0.009056,0.009056,1949750
5/30/2015,0.00906,0.009094,0.008335,0.008409,0.008409,487228
5/31/2015,0.008403,0.008455,0.008175,0.00829,0.00829,248303
6/1/2015,0.008276,0.008295,0.007563,0.007579,0.007579,777565
6/2/2015,0.007582,0.007985,0.007429,0.007981,0.007981,506304
6/3/2015,0.008007,0.008146,0.007952,0.008012,0.008012,388480
6/4/2015,0.00801,0.00801,0.007879,0.007879,0.007879,241573
6/5/2015,0.007884,0.007972,0.007871,0.007956,0.007956,198828
6/6/2015,0.007956,0.007961,0.007895,0.007905,0.007905,108750
6/7/2015,0.007906,0.007954,0.007851,0.007874,0.007874,100994
6/8/2015,0.007867,0.008005,0.007866,0.008,0.008,227074
6/9/2015,0.008009,0.008019,0.007963,0.007995,0.007995,211828
6/10/2015,0.007984,0.008036,0.007982,0.007999,0.007999,260571
6/11/2015,0.007999,0.008042,0.007996,0.008042,0.008042,196404
6/12/2015,0.008041,0.008084,0.007992,0.008057,0.008057,138738
6/13/2015,0.007994,0.008136,0.007994,0.008093,0.008093,80645
6/14/2015,0.008093,0.008239,0.008079,0.008147,0.008147,315884
6/15/2015,0.008146,0.008581,0.008144,0.008579,0.008579,658174
6/16/2015,0.00858,0.009457,0.00858,0.009424,0.009424,1523530
6/17/2015,0.009427,0.009774,0.009409,0.009678,0.009678,1050540
6/18/2015,0.009689,0.010264,0.009642,0.010252,0.010252,1117100
6/19/2015,0.010279,0.01132,0.010278,0.011207,0.011207,1650080
6/20/2015,0.011288,0.011288,0.010854,0.011039,0.011039,660909
6/21/2015,0.01103,0.011068,0.010215,0.010314,0.010314,564947
6/22/2015,0.010295,0.010567,0.010252,0.010567,0.010567,623012
6/23/2015,0.010568,0.010713,0.010485,0.010667,0.010667,487296
6/24/2015,0.010667,0.011089,0.010639,0.010914,0.010914,662015
6/25/2015,0.01091,0.011056,0.010896,0.011048,0.011048,328795
6/26/2015,0.011048,0.011294,0.011029,0.011288,0.011288,344441
6/27/2015,0.01129,0.011582,0.011287,0.011445,0.011445,347201
6/28/2015,0.011444,0.011477,0.011268,0.011467,0.011467,255832
6/29/2015,0.011487,0.012011,0.011485,0.011977,0.011977,840533
6/30/2015,0.01197,0.012017,0.01132,0.01132,0.01132,1028230
7/1/2015,0.011317,0.011405,0.011027,0.011198,0.011198,558248
7/2/2015,0.011195,0.011243,0.010969,0.011037,0.011037,404117
7/3/2015,0.011038,0.011105,0.011004,0.011099,0.011099,251150
7/4/2015,0.011099,0.011106,0.010774,0.010782,0.010782,138329
7/5/2015,0.01077,0.010785,0.009986,0.010022,0.010022,801046
7/6/2015,0.010021,0.010196,0.009873,0.009873,0.009873,928027
7/7/2015,0.009882,0.009954,0.009487,0.00958,0.00958,612402
7/8/2015,0.009572,0.009633,0.009386,0.009449,0.009449,803026
7/9/2015,0.009467,0.009486,0.008961,0.008987,0.008987,935172
7/10/2015,0.008956,0.009352,0.008806,0.008847,0.008847,1344950
7/11/2015,0.008848,0.008909,0.008604,0.008615,0.008615,407434
7/12/2015,0.008611,0.008779,0.008585,0.008614,0.008614,423951
7/13/2015,0.00861,0.008613,0.008213,0.008569,0.008569,1023880
7/14/2015,0.008565,0.008728,0.008546,0.008631,0.008631,791771
7/15/2015,0.008638,0.00871,0.008504,0.008516,0.008516,572785
7/16/2015,0.008513,0.008578,0.008059,0.008062,0.008062,782856
7/17/2015,0.008061,0.008067,0.007952,0.008026,0.008026,299869
7/18/2015,0.008023,0.00808,0.007997,0.00806,0.00806,68212
7/19/2015,0.008061,0.008094,0.008007,0.008091,0.008091,85865
7/20/2015,0.008093,0.008162,0.007943,0.007948,0.007948,285165
7/21/2015,0.007951,0.007951,0.007699,0.007711,0.007711,525732
7/22/2015,0.007708,0.007714,0.007571,0.007579,0.007579,367888
7/23/2015,0.007579,0.007582,0.007447,0.007487,0.007487,182970
7/24/2015,0.007486,0.007697,0.007473,0.007656,0.007656,277406
7/25/2015,0.007655,0.007892,0.007632,0.007888,0.007888,237028
7/26/2015,0.007888,0.008125,0.007806,0.008115,0.008115,233266
7/27/2015,0.008116,0.008579,0.008115,0.008562,0.008562,666090
7/28/2015,0.008565,0.008602,0.008446,0.008449,0.008449,143142
7/29/2015,0.008451,0.008549,0.008272,0.008519,0.008519,174525
7/30/2015,0.008517,0.008582,0.008471,0.008491,0.008491,324219
7/31/2015,0.008494,0.008494,0.00842,0.008437,0.008437,423581
8/1/2015,0.008438,0.008441,0.00822,0.008222,0.008222,196429
8/2/2015,0.008225,0.008232,0.00817,0.00823,0.00823,206009
8/3/2015,0.00823,0.008321,0.008223,0.008281,0.008281,231262
8/4/2015,0.008277,0.00832,0.008263,0.008271,0.008271,178712
8/5/2015,0.008264,0.008286,0.008221,0.008224,0.008224,219269
8/6/2015,0.008225,0.008225,0.008024,0.008024,0.008024,375521
8/7/2015,0.00802,0.008153,0.007989,0.008152,0.008152,363643
8/8/2015,0.008164,0.008708,0.008164,0.008476,0.008476,678295
8/9/2015,0.008484,0.008823,0.008472,0.008808,0.008808,531969
8/10/2015,0.008812,0.008905,0.008746,0.00875,0.00875,472973
8/11/2015,0.008751,0.008766,0.008591,0.008591,0.008591,282461
8/12/2015,0.008591,0.008593,0.008271,0.008271,0.008271,287463
8/13/2015,0.008267,0.008267,0.008146,0.008147,0.008147,202934
8/14/2015,0.008148,0.008339,0.008075,0.008337,0.008337,423163
8/15/2015,0.00833,0.008465,0.008325,0.00842,0.00842,176135
8/16/2015,0.008419,0.008419,0.00831,0.008315,0.008315,301654
8/17/2015,0.008314,0.008361,0.008266,0.008301,0.008301,337092
8/18/2015,0.008301,0.008334,0.007552,0.007552,0.007552,291729
8/19/2015,0.007526,0.007947,0.007526,0.007758,0.007758,474702
8/20/2015,0.00776,0.007872,0.007719,0.007872,0.007872,215415
8/21/2015,0.007871,0.007913,0.007847,0.007881,0.007881,265646
8/22/2015,0.007878,0.007888,0.007712,0.007722,0.007722,182227
8/23/2015,0.007722,0.007723,0.007543,0.007552,0.007552,157580
8/24/2015,0.007553,0.007649,0.007391,0.007397,0.007397,546516
8/25/2015,0.007399,0.007399,0.007093,0.007126,0.007126,593316
8/26/2015,0.007133,0.007507,0.007041,0.007492,0.007492,196124
8/27/2015,0.007474,0.00762,0.007474,0.007551,0.007551,202412
8/28/2015,0.007555,0.007555,0.007419,0.007433,0.007433,414310
8/29/2015,0.007427,0.007751,0.007361,0.007751,0.007751,365144
8/30/2015,0.007751,0.008052,0.007751,0.00805,0.00805,408809
8/31/2015,0.008061,0.008092,0.007878,0.007884,0.007884,635572
9/1/2015,0.007884,0.007888,0.007771,0.007815,0.007815,401903
9/2/2015,0.007821,0.007833,0.007694,0.0077,0.0077,398976
9/3/2015,0.007692,0.007699,0.007431,0.007431,0.007431,322054
9/4/2015,0.00743,0.007433,0.007287,0.007355,0.007355,472228
9/5/2015,0.007352,0.007921,0.007351,0.00786,0.00786,856833
9/6/2015,0.007861,0.007946,0.007779,0.007891,0.007891,284050
9/7/2015,0.007889,0.007955,0.007889,0.007918,0.007918,234100
9/8/2015,0.007917,0.007978,0.00783,0.007831,0.007831,193672
9/9/2015,0.00783,0.00783,0.007664,0.007678,0.007678,254159
9/10/2015,0.007685,0.00772,0.007661,0.007663,0.007663,234873
9/11/2015,0.007661,0.008444,0.007633,0.008444,0.008444,77795
9/12/2015,0.008447,0.008447,0.008144,0.008197,0.008197,24818
9/13/2015,0.008197,0.008538,0.00815,0.008532,0.008532,62874
9/14/2015,0.008535,0.008645,0.007404,0.007404,0.007404,274835
9/15/2015,0.007398,0.007892,0.007344,0.00772,0.00772,676501
9/16/2015,0.007721,0.007752,0.007406,0.007426,0.007426,316497
9/17/2015,0.007427,0.007438,0.007363,0.007372,0.007372,544100
9/18/2015,0.007383,0.007538,0.007377,0.007529,0.007529,501172
9/19/2015,0.007527,0.007527,0.007364,0.007482,0.007482,441298
9/20/2015,0.007482,0.007688,0.007479,0.007637,0.007637,445039
9/21/2015,0.007633,0.007634,0.007247,0.007247,0.007247,245324
9/22/2015,0.007245,0.00725,0.007152,0.007168,0.007168,252173
9/23/2015,0.007167,0.007183,0.006668,0.006668,0.006668,985902
9/24/2015,0.006668,0.00671,0.006604,0.00671,0.00671,400287
9/25/2015,0.006707,0.006736,0.006625,0.00665,0.00665,403453
9/26/2015,0.006651,0.006651,0.006501,0.006501,0.006501,439274
9/27/2015,0.0065,0.006562,0.006431,0.006536,0.006536,269143
9/28/2015,0.006535,0.006573,0.00629,0.006293,0.006293,602856
9/29/2015,0.006291,0.006291,0.005579,0.005579,0.005579,964995
9/30/2015,0.005582,0.005582,0.005421,0.00552,0.00552,719793
10/1/2015,0.005518,0.00554,0.005428,0.005448,0.005448,557597
10/2/2015,0.005445,0.005869,0.005443,0.005868,0.005868,587722
10/3/2015,0.005855,0.005902,0.005514,0.005517,0.005517,395715
10/4/2015,0.005515,0.005515,0.005236,0.005236,0.005236,355762
10/5/2015,0.005237,0.005237,0.005008,0.005008,0.005008,623667
10/6/2015,0.005009,0.005336,0.004991,0.005328,0.005328,349154
10/7/2015,0.005328,0.005477,0.005327,0.005375,0.005375,373080
10/8/2015,0.005375,0.005375,0.005031,0.005031,0.005031,665310
10/9/2015,0.005032,0.005035,0.004857,0.004983,0.004983,851326
10/10/2015,0.004983,0.005116,0.00497,0.005037,0.005037,163088
10/11/2015,0.005038,0.005183,0.005011,0.005182,0.005182,134555
10/12/2015,0.005181,0.005265,0.005174,0.00526,0.00526,123326
10/13/2015,0.005262,0.005386,0.005246,0.005377,0.005377,355659
10/14/2015,0.005379,0.005464,0.005376,0.005418,0.005418,338407
10/15/2015,0.005424,0.005468,0.00539,0.005399,0.005399,440929
10/16/2015,0.005392,0.005441,0.005376,0.005398,0.005398,342598
10/17/2015,0.0054,0.005429,0.005174,0.005203,0.005203,394980
10/18/2015,0.005199,0.0052,0.004967,0.004979,0.004979,242340
10/19/2015,0.004976,0.005083,0.004976,0.005043,0.005043,300024
10/20/2015,0.005042,0.005048,0.00473,0.004731,0.004731,420949
10/21/2015,0.004739,0.004745,0.004636,0.004697,0.004697,243503
10/22/2015,0.004696,0.004726,0.004671,0.004723,0.004723,305170
10/23/2015,0.004726,0.004773,0.004671,0.004677,0.004677,296217
10/24/2015,0.004676,0.004687,0.004631,0.004662,0.004662,189900
10/25/2015,0.004662,0.004737,0.004555,0.004556,0.004556,287103
10/26/2015,0.00456,0.004675,0.004554,0.004675,0.004675,427011
10/27/2015,0.004674,0.004716,0.004628,0.004649,0.004649,357602
10/28/2015,0.004648,0.004688,0.004621,0.004675,0.004675,350369
10/29/2015,0.00467,0.004727,0.004634,0.004634,0.004634,550253
10/30/2015,0.004635,0.004882,0.004622,0.004839,0.004839,997172
10/31/2015,0.00484,0.004887,0.004633,0.004687,0.004687,319312
11/1/2015,0.004685,0.004918,0.004663,0.004901,0.004901,490105
11/2/2015,0.004896,0.005182,0.004892,0.005156,0.005156,572974
11/3/2015,0.00516,0.005546,0.005128,0.005383,0.005383,1030430
11/4/2015,0.005402,0.00586,0.004837,0.004947,0.004947,1354340
11/5/2015,0.004955,0.005041,0.00447,0.004506,0.004506,1181010
11/6/2015,0.0045,0.004646,0.004375,0.004562,0.004562,786513
11/7/2015,0.004566,0.004701,0.004558,0.004694,0.004694,367144
11/8/2015,0.004684,0.004697,0.004596,0.004647,0.004647,312859
11/9/2015,0.00465,0.004723,0.00459,0.004609,0.004609,305337
11/10/2015,0.004606,0.004612,0.004364,0.004406,0.004406,414631
11/11/2015,0.004408,0.00444,0.004173,0.004264,0.004264,446177
11/12/2015,0.004266,0.00458,0.004266,0.004541,0.004541,503812
11/13/2015,0.004536,0.004549,0.004436,0.004477,0.004477,329838
11/14/2015,0.004482,0.004493,0.004316,0.004328,0.004328,144356
11/15/2015,0.004327,0.004327,0.004144,0.004165,0.004165,273892
11/16/2015,0.004163,0.004237,0.00413,0.004234,0.004234,351725
11/17/2015,0.004234,0.004293,0.004228,0.00425,0.00425,243681
11/18/2015,0.004251,0.004288,0.004243,0.004258,0.004258,246794
11/19/2015,0.004259,0.004263,0.004205,0.004222,0.004222,173712
11/20/2015,0.004222,0.004237,0.004167,0.004227,0.004227,312768
11/21/2015,0.004227,0.004268,0.004214,0.004245,0.004245,182628
11/22/2015,0.004249,0.004274,0.004238,0.004267,0.004267,174556
11/23/2015,0.004269,0.004351,0.004237,0.004288,0.004288,314451
11/24/2015,0.004288,0.004288,0.004201,0.004242,0.004242,197940
11/25/2015,0.004242,0.004325,0.004228,0.004318,0.004318,197356
11/26/2015,0.004317,0.004435,0.004227,0.004291,0.004291,400520
11/27/2015,0.004276,0.004304,0.004229,0.004276,0.004276,199790
11/28/2015,0.004275,0.004275,0.004208,0.004238,0.004238,195480
11/29/2015,0.004243,0.004299,0.004234,0.004299,0.004299,197822
11/30/2015,0.004298,0.004322,0.004185,0.004201,0.004201,272695
12/1/2015,0.004202,0.004208,0.004054,0.00409,0.00409,312401
12/2/2015,0.004091,0.004189,0.004041,0.004173,0.004173,328403
12/3/2015,0.004176,0.004304,0.004173,0.004262,0.004262,139104
12/4/2015,0.004262,0.004782,0.004239,0.004754,0.004754,930102
12/5/2015,0.004756,0.005301,0.004756,0.005301,0.005301,716241
12/6/2015,0.005302,0.005368,0.005153,0.005344,0.005344,1002000
12/7/2015,0.005312,0.00556,0.005297,0.00556,0.00556,866871
12/8/2015,0.005561,0.006775,0.00556,0.006775,0.006775,2423870
12/9/2015,0.006796,0.008905,0.006746,0.008523,0.008523,5702470
12/10/2015,0.008527,0.009071,0.008444,0.008444,0.008444,3223520
12/11/2015,0.008445,0.008453,0.007793,0.008441,0.008441,3465490
12/12/2015,0.008454,0.008642,0.008123,0.008536,0.008536,1317990
12/13/2015,0.008532,0.008867,0.008472,0.008779,0.008779,1394050
12/14/2015,0.008774,0.00878,0.007614,0.007614,0.007614,2433140
12/15/2015,0.0076,0.0076,0.006622,0.006684,0.006684,4908540
12/16/2015,0.006689,0.006816,0.006454,0.006755,0.006755,1249850
12/17/2015,0.006754,0.006808,0.00667,0.006694,0.006694,556682
12/18/2015,0.006686,0.006686,0.006367,0.006387,0.006387,833330
12/19/2015,0.006383,0.006401,0.006254,0.006291,0.006291,452403
12/20/2015,0.006292,0.006341,0.006205,0.006235,0.006235,577803
12/21/2015,0.006234,0.006356,0.006158,0.006269,0.006269,512514
12/22/2015,0.006271,0.006278,0.006184,0.006193,0.006193,460222
12/23/2015,0.006188,0.006211,0.006015,0.006021,0.006021,364178
12/24/2015,0.006023,0.006053,0.005955,0.005971,0.005971,332166
12/25/2015,0.005971,0.006514,0.00597,0.006487,0.006487,815998
12/26/2015,0.006491,0.006508,0.006145,0.006174,0.006174,665210
12/27/2015,0.006172,0.006355,0.006132,0.006343,0.006343,465856
12/28/2015,0.006348,0.006442,0.006326,0.00634,0.00634,469583
12/29/2015,0.006342,0.006353,0.006245,0.006264,0.006264,312612
12/30/2015,0.006266,0.006271,0.00617,0.006182,0.006182,280345
12/31/2015,0.006184,0.006184,0.006039,0.00604,0.00604,374355
1/1/2016,0.00604,0.006044,0.005933,0.005955,0.005955,211767
1/2/2016,0.005957,0.006079,0.005933,0.006065,0.006065,278539
1/3/2016,0.006066,0.00607,0.005988,0.006017,0.006017,291723
1/4/2016,0.006019,0.006059,0.005953,0.005958,0.005958,310820
1/5/2016,0.005954,0.006044,0.005953,0.006044,0.006044,381554
1/6/2016,0.006044,0.006044,0.005983,0.006003,0.006003,316235
1/7/2016,0.005998,0.00609,0.005998,0.006039,0.006039,426048
1/8/2016,0.00604,0.006055,0.005905,0.005933,0.005933,288641
1/9/2016,0.005937,0.006005,0.005933,0.005982,0.005982,310336
1/10/2016,0.005982,0.005999,0.005931,0.005956,0.005956,195011
1/11/2016,0.005963,0.00597,0.005892,0.005895,0.005895,216286
1/12/2016,0.005892,0.005897,0.005854,0.005854,0.005854,310414
1/13/2016,0.005836,0.005836,0.005753,0.005794,0.005794,497284
1/14/2016,0.005795,0.005802,0.005526,0.005529,0.005529,849371
1/15/2016,0.005528,0.005528,0.005229,0.005229,0.005229,441054
1/16/2016,0.005221,0.005274,0.005072,0.005112,0.005112,304209
1/17/2016,0.00511,0.005285,0.005011,0.005266,0.005266,473175
1/18/2016,0.00527,0.005416,0.005268,0.005326,0.005326,514295
1/19/2016,0.00533,0.00533,0.005262,0.005271,0.005271,226472
1/20/2016,0.005271,0.005394,0.005178,0.005381,0.005381,722260
1/21/2016,0.00537,0.005385,0.005305,0.005313,0.005313,344950
1/22/2016,0.005314,0.005314,0.005093,0.005114,0.005114,355595
1/23/2016,0.005109,0.005192,0.005109,0.00512,0.00512,310286
1/24/2016,0.005121,0.005237,0.005119,0.005219,0.005219,341789
1/25/2016,0.005218,0.005218,0.005064,0.005135,0.005135,412095
1/26/2016,0.005138,0.005477,0.005125,0.005419,0.005419,904781
1/27/2016,0.005408,0.006571,0.005408,0.006506,0.006506,2544770
1/28/2016,0.006507,0.006507,0.00609,0.006226,0.006226,2203940
1/29/2016,0.006228,0.006906,0.005922,0.00684,0.00684,2895430
1/30/2016,0.006824,0.007001,0.006612,0.006634,0.006634,1233320
1/31/2016,0.006631,0.006638,0.006359,0.006399,0.006399,977856
2/1/2016,0.006398,0.006551,0.006366,0.006542,0.006542,830380
2/2/2016,0.006545,0.006791,0.006545,0.006768,0.006768,809854
2/3/2016,0.006771,0.006906,0.00676,0.006883,0.006883,803366
2/4/2016,0.006882,0.00699,0.006856,0.00697,0.00697,1174600
2/5/2016,0.006965,0.007272,0.006958,0.007262,0.007262,1186010
2/6/2016,0.007273,0.007922,0.007247,0.007922,0.007922,1859040
2/7/2016,0.007924,0.008666,0.007924,0.008338,0.008338,2460140
2/8/2016,0.008375,0.008551,0.007959,0.007991,0.007991,1048160
2/9/2016,0.007999,0.00802,0.007736,0.007815,0.007815,866765
2/10/2016,0.007827,0.007943,0.00782,0.007853,0.007853,668185
2/11/2016,0.007857,0.007897,0.00777,0.007815,0.007815,565522
2/12/2016,0.007822,0.007979,0.00773,0.007979,0.007979,816579
2/13/2016,0.007961,0.008315,0.007937,0.008257,0.008257,684444
2/14/2016,0.008263,0.008639,0.008263,0.00859,0.00859,1144830
2/15/2016,0.008593,0.008656,0.008559,0.008631,0.008631,734275
2/16/2016,0.008631,0.00866,0.008434,0.008451,0.008451,1012220
2/17/2016,0.008456,0.008461,0.008113,0.008138,0.008138,1556320
2/18/2016,0.008135,0.008135,0.007897,0.007995,0.007995,854073
2/19/2016,0.007994,0.008252,0.007994,0.008245,0.008245,710808
2/20/2016,0.008253,0.008375,0.00822,0.008253,0.008253,515312
